# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1756309970860000000,1756310032678000000,34
workspaceModel.cachedValueWithParameters.total.get.count,1756309970860000000,1756310032678000000,0
workspaceModel.on.changed.ms,1756309970860000000,1756310032678000000,90
workspaceModel.full.replace.project.model.ms,1756309970860000000,1756310032678000000,127
workspaceModel.workspaceFileIndexData.init.ms,1756309970860000000,1756310032678000000,13
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1756309970860000000,1756310032678000000,0
workspaceModel.collect.changes.ms,1756309970860000000,1756310032678000000,0
workspaceModel.loading.total.ms,1756309970860000000,1756310032678000000,51
workspaceModel.cachedValue.clear.count,1756309970860000000,1756310032678000000,0
workspaceModel.check.recursive.update.ms,1756309970860000000,1756310032678000000,2
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1756309970860000000,1756310032678000000,462
workspaceModel.updates.count,1756309970860000000,1756310032678000000,7
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1756309970860000000,1756310032678000000,0
workspaceModel.cachedValue.from.cache.count,1756309970860000000,1756310032678000000,97
workspaceModel.updates.precise.ms,1756309970860000000,1756310032678000000,12
workspaceModel.workspaceFileIndexData.getPackageName.ms,1756309970860000000,1756310032678000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1756309970860000000,1756310032678000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1756309970860000000,1756310032678000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1756309970860000000,1756310032678000000,28
workspaceModel.updates.ms,1756309970860000000,1756310032678000000,81
workspaceModel.to.snapshot.ms,1756309970860000000,1756310032678000000,2
workspaceModel.cachedValueWithParameters.clear.count,1756309970860000000,1756310032678000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1756309970860000000,1756310032678000000,12
workspaceModel.update.unloaded.entities.ms,1756309970860000000,1756310032678000000,0
workspaceModel.pre.handlers.ms,1756309970860000000,1756310032678000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1756309970860000000,1756310032678000000,0
workspaceModel.loading.from.cache.ms,1756309970860000000,1756310032678000000,43
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1756309970860000000,1756310032678000000,79
workspaceModel.workspaceFileIndexData.instances.count,1756309970860000000,1756310032678000000,1
parser.CSS.size.bytes,1756309970860000000,1756310032678000000,1736165
lexer.JSON.size.bytes,1756309970860000000,1756310032678000000,1271626
lexer.TypeScript.JSX.time.ns,1756309970860000000,1756310032678000000,56754796
lexer.ECMAScript.6.time.ns,1756309970860000000,1756310032678000000,73585686
parser.CSS.time.ns,1756309970860000000,1756310032678000000,476104308
lexer.JSON.time.ns,1756309970860000000,1756310032678000000,75045902
writeAction.wait.ms,1756309970860000000,1756310032678000000,544
parser.Flow.JS.time.ns,1756309970860000000,1756310032678000000,1064643192
lexer.IgnoreLang.size.bytes,1756309970860000000,1756310032678000000,505
lexer.GenericSQL.size.bytes,1756309970860000000,1756310032678000000,9446
parser.JSON.time.ns,1756309970860000000,1756310032678000000,470233017
parser.HTML.time.ns,1756309970860000000,1756310032678000000,2118225050
lexer.yaml.time.ns,1756309970860000000,1756310032678000000,631649
lexer.textmate.size.bytes,1756309970860000000,1756310032678000000,345
lexer.TypeScript.size.bytes,1756309970860000000,1756310032678000000,2532666
lexer.SCSS.time.ns,1756309970860000000,1756310032678000000,15871720
lexer.RELAX-NG.size.bytes,1756309970860000000,1756310032678000000,117
writeAction.max.wait.ms,1756309970860000000,1756310032678000000,387
lexer.JSRegexp.time.ns,1756309970860000000,1756310032678000000,282507
parser.IgnoreLang.size.bytes,1756309970860000000,1756310032678000000,505
lexer.HTML.size.bytes,1756309970860000000,1756310032678000000,9721211
DiskQueryRelay.tasksExecuted,1756309970860000000,1756310032678000000,4270
parser.TypeScript.time.ns,1756309970860000000,1756310032678000000,854286913
parser.TypeScript.size.bytes,1756309970860000000,1756310032678000000,2577553
parser.JSRegexp.time.ns,1756309970860000000,1756310032678000000,595136
parser.textmate.time.ns,1756309970860000000,1756310032678000000,171693
lexer.JSRegexp.size.bytes,1756309970860000000,1756310032678000000,21
parser.yaml.time.ns,1756309970860000000,1756310032678000000,26122922
parser.GenericSQL.time.ns,1756309970860000000,1756310032678000000,2783632512
parser.Flow.JS.size.bytes,1756309970860000000,1756310032678000000,140172
lexer.Flow.JS.time.ns,1756309970860000000,1756310032678000000,23949712
DiskQueryRelay.tasksRequested,1756309970860000000,1756310032678000000,4269
parser.ECMAScript.6.size.bytes,1756309970860000000,1756310032678000000,3504076
writeAction.median.wait.ms,1756309970860000000,1756310032678000000,500
DiskQueryRelay.taskWaitingTotalTimeUs,1756309970860000000,1756310032678000000,42020782
parser.ECMAScript.6.time.ns,1756309970860000000,1756310032678000000,803803609
parser.GenericSQL.size.bytes,1756309970860000000,1756310032678000000,13615
parser.TypeScript.JSX.time.ns,1756309970860000000,1756310032678000000,314872115
parser.RELAX-NG.time.ns,1756309970860000000,1756310032678000000,4855822
parser.textmate.size.bytes,1756309970860000000,1756310032678000000,345
parser.RELAX-NG.size.bytes,1756309970860000000,1756310032678000000,117
parser.SCSS.time.ns,1756309970860000000,1756310032678000000,143100646
parser.SCSS.size.bytes,1756309970860000000,1756310032678000000,21698
lexer.TypeScript.time.ns,1756309970860000000,1756310032678000000,339389731
lexer.TypeScript.JSX.size.bytes,1756309970860000000,1756310032678000000,360290
lexer.CSS.size.bytes,1756309970860000000,1756310032678000000,1736165
lexer.RELAX-NG.time.ns,1756309970860000000,1756310032678000000,2379847
DiskQueryRelay.taskExecutionTotalTimeUs,1756309970860000000,1756310032678000000,41290583
lexer.CSS.time.ns,1756309970860000000,1756310032678000000,176991561
lexer.GenericSQL.time.ns,1756309970860000000,1756310032678000000,36078638
lexer.HTML.time.ns,1756309970860000000,1756310032678000000,1669176189
lexer.yaml.size.bytes,1756309970860000000,1756310032678000000,2270
lexer.ECMAScript.6.size.bytes,1756309970860000000,1756310032678000000,979760
lexer.Flow.JS.size.bytes,1756309970860000000,1756310032678000000,140172
parser.TypeScript.JSX.size.bytes,1756309970860000000,1756310032678000000,718675
parser.yaml.size.bytes,1756309970860000000,1756310032678000000,2270
parser.HTML.size.bytes,1756309970860000000,1756310032678000000,9721211
lexer.SCSS.size.bytes,1756309970860000000,1756310032678000000,21698
parser.IgnoreLang.time.ns,1756309970860000000,1756310032678000000,6328576
parser.JSRegexp.size.bytes,1756309970860000000,1756310032678000000,21
lexer.IgnoreLang.time.ns,1756309970860000000,1756310032678000000,1826215
parser.JSON.size.bytes,1756309970860000000,1756310032678000000,1271626
lexer.textmate.time.ns,1756309970860000000,1756310032678000000,29506
writeAction.count,1756309970860000000,1756310032678000000,34
VFS.invertedFileNameIndex.requests,1756309970860000000,1756310032678000000,2
VFS.fileByIdCache.misses,1756309970860000000,1756310032678000000,3723
VFS.folderCaseSensitivityReads,1756309970860000000,1756310032678000000,745
FileNameCache.queries,1756309970860000000,1756310032678000000,457856
VFS.contentStorage.recordsReadDecompressed,1756309970860000000,1756310032678000000,21
VFS.contentStorage.recordsDeduplicated,1756309970860000000,1756310032678000000,42
VFS.contentStorage.recordsStored,1756309970860000000,1756310032678000000,564
VFS.fileChildByName,1756309970860000000,1756310032678000000,340601
VFS.contentStorage.recordsRead,1756309970860000000,1756310032678000000,79
VFS.contentStorage.recordsReadSize,1756309970860000000,1756310032678000000,2547816
VFS.contentStorage.recordsStoredSize,1756309970860000000,1756310032678000000,5258403
FileNameCache.totalMisses,1756309970860000000,1756310032678000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1756309970860000000,1756310032678000000,27704
VFS.contentStorage.recordsUncompressedSize,1756309970860000000,1756310032678000000,19193095
VFS.fileByIdCache.hits,1756309970860000000,1756310032678000000,91
VFS.contentStorage.recordsStoredCompressed,1756309970860000000,1756310032678000000,234
